idx,user_id,transaction_date,transaction month,Time,product_category,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method,transaction_status,device_type,location
2737,USER_02165,08/03/2024,March,07:20:00,Grocery Shopping,Amazon Pantry,3827.62,49.11,87.12,693.00,Credit Card,Successful,iOS,Urban
2738,USER_07305,08/03/2024,March,08:24:00,Electricity Bill,Tata Power,3873.96,47.15,58.26,351.00,Bank Transfer,Successful,Android,Urban
2739,USER_05177,08/03/2024,March,08:32:00,Streaming Service,ZEE5,9450.77,17.52,60.89,272.00,Bank Transfer,Successful,Android,Urban
2740,USER_01439,08/03/2024,March,10:06:00,Hotel Booking,Fab Hotels,5659.58,32.34,71.85,937.00,Debit Card,Successful,iOS,Urban
2741,USER_04475,08/03/2024,March,13:38:00,Gas Bill,Mahanagar Gas,5264.31,19.12,85.51,82.00,Debit Card,Successful,Android,Suburban
2742,USER_00382,08/03/2024,March,15:57:00,Online Shopping,Flipkart,9666.56,6.92,16.45,904.00,Debit Card,Successful,iOS,Urban
2743,USER_08009,08/03/2024,March,17:04:00,Gaming Credits,Roblox,7823.50,32.25,15.56,409.00,Bank Transfer,Successful,Web,Suburban
2744,USER_01527,08/03/2024,March,17:18:00,Online Shopping,Snapdeal,9316.72,48.48,15.03,779.00,Wallet Balance,Successful,Android,Suburban
2745,USER_02197,08/03/2024,March,17:44:00,Bus Ticket,RedBus,6016.49,41.90,32.74,918.00,UPI,Successful,Android,Rural
2746,USER_01225,08/03/2024,March,19:54:00,Hotel Booking,Treebo,5825.14,1.02,50.04,765.00,Debit Card,Successful,iOS,Urban
2747,USER_05059,08/03/2024,March,20:27:00,Streaming Service,Netflix,4838.26,9.16,49.51,617.00,Debit Card,Successful,Android,Rural
2748,USER_01984,08/03/2024,March,22:32:00,Rent Payment,Airbnb,7053.16,27.26,0.95,7.00,Credit Card,Successful,iOS,Urban
2749,USER_03318,09/03/2024,March,01:41:00,Education Fee,Vedantu,8713.30,28.45,77.01,805.00,Wallet Balance,Successful,Web,Urban
2750,USER_09887,09/03/2024,March,07:25:00,Gas Bill,Gujarat Gas,6412.32,17.23,17.39,994.00,Wallet Balance,Successful,Android,Urban
2751,USER_00930,09/03/2024,March,07:47:00,Electricity Bill,Reliance Energy,1828.85,12.65,65.80,438.00,Bank Transfer,Successful,Android,Rural
2752,USER_07650,09/03/2024,March,08:55:00,Loan Repayment,ICICI Bank,2251.54,8.73,71.40,409.00,Debit Card,Successful,iOS,Urban
2753,USER_04452,09/03/2024,March,13:36:00,Insurance Premium,Max Life,4747.46,21.13,4.87,503.00,Credit Card,Pending,iOS,Urban
2754,USER_03664,09/03/2024,March,15:27:00,Taxi Fare,Rapido,5231.83,49.32,74.16,823.00,Bank Transfer,Successful,iOS,Urban
2755,USER_07914,09/03/2024,March,18:35:00,Online Shopping,Myntra,1933.59,30.76,87.48,445.00,Bank Transfer,Successful,iOS,Urban
2756,USER_04906,09/03/2024,March,19:17:00,Food Delivery,Uber Eats,8876.22,37.28,53.94,805.00,Debit Card,Successful,iOS,Urban
2757,USER_05836,09/03/2024,March,22:48:00,Gas Bill,Mahanagar Gas,7991.03,5.25,90.26,442.00,Debit Card,Successful,Web,Urban
2758,USER_02127,10/03/2024,March,00:12:00,Food Delivery,Swiggy,6926.49,26.61,92.95,263.00,UPI,Successful,iOS,Suburban
2759,USER_08612,10/03/2024,March,03:10:00,Insurance Premium,ICICI Prudential,4486.83,24.06,30.86,364.00,Wallet Balance,Successful,Android,Urban
2760,USER_06719,10/03/2024,March,05:03:00,Online Shopping,Myntra,7946.33,46.11,88.81,466.00,Credit Card,Successful,iOS,Urban
2761,USER_05520,10/03/2024,March,05:08:00,Movie Ticket,Carnival Cinemas,4510.20,28.20,61.48,935.00,Debit Card,Successful,iOS,Urban
2762,USER_01105,10/03/2024,March,07:50:00,Education Fee,Udemy,6010.77,18.62,44.78,128.00,Debit Card,Successful,iOS,Urban
2763,USER_06337,10/03/2024,March,13:17:00,Internet Bill,ACT Fibernet,7280.91,43.77,28.52,330.00,Bank Transfer,Successful,Android,Urban
2764,USER_04418,10/03/2024,March,13:53:00,Education Fee,Unacademy,2155.65,18.90,8.35,996.00,Wallet Balance,Successful,iOS,Urban
2765,USER_08105,10/03/2024,March,16:26:00,Water Bill,Mumbai Water,1276.65,47.95,87.06,54.00,Wallet Balance,Successful,iOS,Urban
2766,USER_03324,10/03/2024,March,17:16:00,Education Fee,Coursera,7081.57,43.22,76.70,768.00,Wallet Balance,Successful,Android,Urban
2767,USER_03389,10/03/2024,March,17:32:00,Streaming Service,Hotstar,6401.47,23.61,87.59,217.00,UPI,Successful,iOS,Suburban
2768,USER_07174,11/03/2024,March,02:12:00,Water Bill,Hyderabad Water Board,3483.29,28.99,69.63,353.00,Wallet Balance,Successful,Android,Urban
2769,USER_04653,11/03/2024,March,04:27:00,Streaming Service,ZEE5,6778.88,19.72,44.96,919.00,Credit Card,Successful,Android,Urban
2770,USER_01099,11/03/2024,March,05:23:00,Food Delivery,Domino's,2724.78,29.48,84.21,116.00,Credit Card,Successful,Web,Suburban
2771,USER_06318,11/03/2024,March,07:00:00,Rent Payment,Housing.com,1810.13,16.47,99.91,914.00,Wallet Balance,Successful,Android,Suburban
2772,USER_03089,11/03/2024,March,08:12:00,Water Bill,Delhi Jal Board,4879.24,10.15,5.93,611.00,Bank Transfer,Successful,Android,Suburban
2773,USER_01981,11/03/2024,March,08:21:00,Online Shopping,Nykaa,6484.33,24.84,57.81,422.00,Credit Card,Successful,iOS,Urban
2774,USER_03117,11/03/2024,March,09:29:00,Electricity Bill,MSEDCL,7373.70,43.64,51.78,402.00,Credit Card,Successful,iOS,Urban
2775,USER_04577,11/03/2024,March,11:53:00,Taxi Fare,Meru,2155.04,38.10,14.47,906.00,Credit Card,Successful,Android,Urban
2776,USER_01355,11/03/2024,March,12:40:00,Streaming Service,SonyLIV,9856.75,15.95,82.17,617.00,Wallet Balance,Successful,Android,Suburban
2777,USER_02488,11/03/2024,March,15:51:00,Food Delivery,Domino's,1511.61,33.27,69.73,974.00,Debit Card,Successful,Android,Urban
2778,USER_01145,11/03/2024,March,17:27:00,Mobile Recharge,Jio,3108.42,48.29,69.94,284.00,Bank Transfer,Successful,Android,Urban
2779,USER_07525,11/03/2024,March,18:04:00,Insurance Premium,ICICI Prudential,5250.20,10.65,33.03,92.00,UPI,Successful,Android,Urban
2780,USER_08963,11/03/2024,March,18:49:00,Food Delivery,Swiggy,3483.87,16.02,34.71,470.00,Bank Transfer,Successful,Android,Urban
2781,USER_06468,11/03/2024,March,19:25:00,Internet Bill,Jio Fiber,4071.61,24.26,50.58,439.00,Wallet Balance,Successful,iOS,Suburban
2782,USER_02046,11/03/2024,March,20:18:00,Bus Ticket,Goibibo,8154.56,32.31,82.19,287.00,UPI,Successful,Android,Urban
2783,USER_06386,11/03/2024,March,22:32:00,Movie Ticket,Cinepolis,6903.30,14.87,3.23,614.00,Bank Transfer,Successful,iOS,Suburban
2784,USER_08432,12/03/2024,March,00:10:00,Gas Bill,Indraprastha Gas,170.61,34.40,0.16,769.00,Wallet Balance,Successful,Android,Urban
2785,USER_06360,12/03/2024,March,09:36:00,Gas Bill,Bharat Gas,6851.39,37.48,68.38,680.00,Debit Card,Successful,iOS,Suburban
2786,USER_09771,12/03/2024,March,09:41:00,Electricity Bill,BSES,9038.29,38.48,53.87,539.00,UPI,Successful,Web,Urban
2787,USER_01406,12/03/2024,March,10:12:00,Food Delivery,Foodpanda,9013.02,3.69,30.66,125.00,UPI,Successful,Android,Urban
2788,USER_08295,12/03/2024,March,11:45:00,Gas Bill,Indraprastha Gas,8372.32,47.21,17.09,553.00,Credit Card,Successful,Android,Urban
2789,USER_03341,12/03/2024,March,12:53:00,Food Delivery,Swiggy,6181.74,8.09,71.11,951.00,Wallet Balance,Successful,iOS,Urban
2790,USER_05775,12/03/2024,March,14:14:00,Water Bill,Bangalore Water Supply,6030.32,34.33,48.01,393.00,Credit Card,Successful,Android,Urban
2791,USER_02928,12/03/2024,March,20:32:00,Internet Bill,Hathway,2619.80,37.59,51.13,105.00,Credit Card,Successful,Web,Urban
2792,USER_05547,12/03/2024,March,21:38:00,Insurance Premium,Max Life,9441.23,40.73,98.80,409.00,Credit Card,Successful,iOS,Suburban
2793,USER_05168,13/03/2024,March,00:23:00,Hotel Booking,Treebo,7200.58,6.81,52.11,369.00,UPI,Successful,Android,Urban
2794,USER_09422,13/03/2024,March,00:42:00,Bus Ticket,MakeMyTrip Bus,5178.26,37.14,18.59,150.00,Debit Card,Successful,Android,Urban
2795,USER_09836,13/03/2024,March,02:53:00,Electricity Bill,Tata Power,6740.61,19.71,69.83,966.00,Credit Card,Successful,iOS,Suburban
2796,USER_07371,13/03/2024,March,03:47:00,Hotel Booking,MakeMyTrip,5829.50,46.92,21.58,378.00,Credit Card,Successful,Android,Urban
2797,USER_08063,13/03/2024,March,05:29:00,Mobile Recharge,Airtel,6725.69,18.79,90.44,253.00,Wallet Balance,Successful,iOS,Urban
2798,USER_00543,13/03/2024,March,13:42:00,Education Fee,Vedantu,9096.53,20.56,84.62,134.00,UPI,Successful,iOS,Rural
2799,USER_08809,13/03/2024,March,14:02:00,Education Fee,Vedantu,7579.06,47.34,28.31,241.00,Wallet Balance,Successful,Android,Urban
2800,USER_03152,13/03/2024,March,14:22:00,Gift Card,Flipkart,650.94,27.82,88.11,966.00,Credit Card,Successful,iOS,Rural
2801,USER_02123,13/03/2024,March,14:39:00,Flight Booking,MakeMyTrip,1953.35,11.33,75.31,349.00,UPI,Successful,Android,Urban
2802,USER_06074,13/03/2024,March,15:09:00,Internet Bill,Hathway,4899.77,38.46,94.07,162.00,Bank Transfer,Successful,Android,Urban
2803,USER_05814,13/03/2024,March,16:19:00,Online Shopping,Snapdeal,5035.47,12.53,51.85,705.00,Credit Card,Successful,Android,Urban
2804,USER_08168,13/03/2024,March,16:46:00,Grocery Shopping,BigBasket,4899.12,9.35,53.19,459.00,Debit Card,Successful,Android,Suburban
2805,USER_07647,13/03/2024,March,19:11:00,Taxi Fare,Jugnoo,794.40,27.29,8.36,962.00,Wallet Balance,Successful,Web,Urban
2806,USER_07542,13/03/2024,March,20:15:00,Water Bill,Chennai Metro Water,2233.62,37.07,83.77,347.00,Debit Card,Successful,Android,Suburban
2807,USER_00969,14/03/2024,March,01:57:00,Rent Payment,OYO Life,5761.63,9.60,64.09,927.00,Bank Transfer,Successful,iOS,Urban
2808,USER_05245,14/03/2024,March,02:24:00,Movie Ticket,PVR Cinemas,8464.00,21.43,87.66,412.00,UPI,Successful,iOS,Urban
2809,USER_04504,14/03/2024,March,03:52:00,Hotel Booking,Treebo,2153.40,4.04,71.17,950.00,UPI,Successful,Android,Suburban
2810,USER_04940,14/03/2024,March,06:35:00,Mobile Recharge,BSNL,6038.96,36.28,62.97,994.00,Credit Card,Successful,Web,Suburban
2811,USER_07174,14/03/2024,March,07:00:00,Grocery Shopping,Grofers,3338.50,22.63,53.33,538.00,UPI,Successful,Android,Urban
2812,USER_04584,14/03/2024,March,08:27:00,Bus Ticket,RedBus,1327.83,14.79,75.86,579.00,Debit Card,Successful,Android,Urban
2813,USER_09786,14/03/2024,March,11:38:00,Education Fee,Vedantu,5177.35,31.29,79.01,129.00,Debit Card,Successful,Android,Suburban
2814,USER_07438,14/03/2024,March,12:29:00,Insurance Premium,HDFC Life,6414.01,3.56,24.74,784.00,Debit Card,Successful,iOS,Urban
2815,USER_01259,14/03/2024,March,15:38:00,Insurance Premium,Max Life,6011.13,23.15,19.66,824.00,UPI,Successful,Web,Urban
2816,USER_08584,14/03/2024,March,17:44:00,Education Fee,Unacademy,3877.34,14.07,35.71,854.00,Bank Transfer,Successful,Android,Urban
2817,USER_06280,14/03/2024,March,21:30:00,Rent Payment,NoBroker,2593.37,48.97,53.01,383.00,Credit Card,Successful,iOS,Urban
2818,USER_07513,14/03/2024,March,22:02:00,Mobile Recharge,Idea,686.90,20.81,85.22,255.00,Credit Card,Successful,Android,Suburban
2819,USER_09789,14/03/2024,March,22:46:00,Insurance Premium,LIC,3300.42,0.38,41.73,509.00,Wallet Balance,Successful,iOS,Rural
2820,USER_07311,14/03/2024,March,23:31:00,Bus Ticket,Goibibo,2964.91,40.41,83.89,779.00,Wallet Balance,Successful,iOS,Urban
2821,USER_08169,14/03/2024,March,23:53:00,Gift Card,Flipkart,5807.42,46.60,85.94,164.00,Credit Card,Successful,iOS,Suburban
2822,USER_00482,15/03/2024,March,02:50:00,Insurance Premium,Max Life,7306.43,28.36,25.21,980.00,Wallet Balance,Successful,Android,Suburban
2823,USER_05886,15/03/2024,March,03:20:00,Education Fee,BYJU'S,2840.44,11.93,68.39,19.00,Credit Card,Successful,iOS,Rural
2824,USER_09587,15/03/2024,March,06:00:00,Taxi Fare,Ola,7432.42,45.67,70.36,291.00,Credit Card,Successful,Android,Urban
2825,USER_06812,15/03/2024,March,09:10:00,Loan Repayment,SBI,5780.92,49.07,95.24,937.00,Bank Transfer,Pending,Web,Urban
2826,USER_01242,15/03/2024,March,10:49:00,Gift Card,Lifestyle,5023.52,7.45,48.39,671.00,Debit Card,Successful,Android,Urban
2827,USER_02408,15/03/2024,March,11:22:00,Gas Bill,Bharat Gas,68.91,41.75,32.61,794.00,Credit Card,Successful,iOS,Urban
2828,USER_04573,15/03/2024,March,17:19:00,Gas Bill,Gujarat Gas,1754.64,38.31,27.99,723.00,UPI,Successful,iOS,Urban
2829,USER_09991,15/03/2024,March,17:32:00,Bus Ticket,AbhiBus,8966.82,0.41,42.97,174.00,Bank Transfer,Successful,iOS,Urban
2830,USER_04835,15/03/2024,March,19:01:00,Water Bill,Bangalore Water Supply,7698.34,11.47,57.95,609.00,Wallet Balance,Successful,Web,Urban
2831,USER_01059,15/03/2024,March,20:54:00,Hotel Booking,Treebo,7626.32,11.43,73.22,753.00,Bank Transfer,Successful,iOS,Suburban
2832,USER_04758,15/03/2024,March,23:33:00,Food Delivery,Foodpanda,5399.76,43.43,54.20,641.00,Bank Transfer,Successful,Android,Rural
2833,USER_01502,15/03/2024,March,23:45:00,Loan Repayment,Bajaj Finserv,3228.10,9.36,71.62,917.00,UPI,Successful,Android,Urban
2834,USER_06990,16/03/2024,March,01:11:00,Streaming Service,Netflix,8170.90,41.52,41.34,731.00,UPI,Successful,Android,Suburban
2835,USER_04836,16/03/2024,March,04:15:00,Rent Payment,Nestaway,8925.40,19.43,66.62,584.00,Credit Card,Failed,iOS,Urban
2836,USER_02751,16/03/2024,March,06:09:00,Gift Card,Amazon Pay,3851.99,8.34,12.00,34.00,UPI,Pending,Android,Urban
2837,USER_05782,16/03/2024,March,06:17:00,Education Fee,Unacademy,5556.83,25.21,17.18,498.00,Wallet Balance,Successful,iOS,Urban
2838,USER_01985,16/03/2024,March,08:21:00,Food Delivery,Swiggy,8010.26,41.93,15.72,506.00,Wallet Balance,Successful,Android,Suburban
2839,USER_06020,16/03/2024,March,11:45:00,Flight Booking,Yatra,2358.62,48.58,5.98,31.00,UPI,Successful,Android,Urban
2840,USER_03239,16/03/2024,March,18:45:00,Education Fee,Udemy,6800.22,42.34,76.16,498.00,Debit Card,Successful,Android,Suburban
2841,USER_02474,16/03/2024,March,18:57:00,Insurance Premium,SBI Life,9710.95,43.34,47.58,58.00,Wallet Balance,Successful,Android,Suburban
2842,USER_05062,17/03/2024,March,00:29:00,Streaming Service,Netflix,9489.48,39.13,88.86,353.00,Credit Card,Successful,Android,Urban
2843,USER_04091,17/03/2024,March,00:52:00,Loan Repayment,ICICI Bank,8469.26,12.76,93.07,332.00,Credit Card,Successful,iOS,Urban
2844,USER_09672,17/03/2024,March,02:14:00,Water Bill,Delhi Jal Board,1377.83,44.75,58.90,322.00,UPI,Successful,iOS,Urban
2845,USER_05170,17/03/2024,March,02:32:00,Movie Ticket,INOX,627.23,33.01,17.97,661.00,Bank Transfer,Successful,iOS,Urban
2846,USER_08200,17/03/2024,March,04:28:00,Taxi Fare,Uber,3031.17,39.22,67.27,207.00,Credit Card,Successful,Android,Urban
2847,USER_04393,17/03/2024,March,04:29:00,Electricity Bill,Reliance Energy,7030.42,15.20,13.06,293.00,UPI,Successful,Android,Urban
2848,USER_02249,17/03/2024,March,04:51:00,Gas Bill,Mahanagar Gas,5252.05,29.10,46.72,948.00,Credit Card,Successful,Android,Urban
2849,USER_06341,17/03/2024,March,06:59:00,Rent Payment,Housing.com,1177.90,26.62,15.21,534.00,Bank Transfer,Failed,iOS,Rural
2850,USER_05204,17/03/2024,March,07:53:00,Mobile Recharge,BSNL,6439.89,11.01,32.00,169.00,UPI,Successful,iOS,Urban
2851,USER_05005,17/03/2024,March,09:10:00,Food Delivery,Foodpanda,7499.19,45.25,72.61,785.00,Debit Card,Successful,Android,Suburban
2852,USER_01437,17/03/2024,March,09:58:00,Streaming Service,Amazon Prime,8989.80,2.57,51.28,590.00,Bank Transfer,Successful,Android,Urban
2853,USER_00019,17/03/2024,March,10:13:00,Food Delivery,Domino's,1535.44,15.38,79.36,600.00,Bank Transfer,Successful,iOS,Urban
2854,USER_01489,17/03/2024,March,10:34:00,Food Delivery,Uber Eats,5182.70,41.49,82.86,262.00,Wallet Balance,Successful,Android,Urban
2855,USER_07102,17/03/2024,March,10:44:00,Education Fee,Vedantu,1038.09,31.70,77.83,232.00,Credit Card,Failed,iOS,Urban
2856,USER_05249,17/03/2024,March,11:54:00,Gaming Credits,Call of Duty Mobile,7758.49,0.82,85.52,99.00,Debit Card,Successful,Android,Rural
2857,USER_03391,17/03/2024,March,12:11:00,Water Bill,Hyderabad Water Board,1160.47,26.48,22.47,672.00,Debit Card,Successful,iOS,Suburban
2858,USER_09538,17/03/2024,March,13:19:00,Online Shopping,Flipkart,5901.48,7.12,51.71,901.00,Bank Transfer,Successful,iOS,Urban
2859,USER_04408,17/03/2024,March,13:41:00,Hotel Booking,Airbnb,1110.66,23.67,89.68,649.00,Debit Card,Successful,iOS,Urban
2860,USER_05466,17/03/2024,March,16:05:00,Streaming Service,SonyLIV,1748.93,0.60,2.89,117.00,UPI,Successful,iOS,Suburban
2861,USER_01321,17/03/2024,March,17:11:00,Food Delivery,Uber Eats,7179.11,3.77,23.97,859.00,Bank Transfer,Successful,Android,Urban
2862,USER_05218,17/03/2024,March,18:03:00,Movie Ticket,Carnival Cinemas,3272.39,41.74,68.48,902.00,Bank Transfer,Successful,iOS,Urban
2863,USER_08067,17/03/2024,March,20:11:00,Taxi Fare,Rapido,4352.60,35.96,25.15,689.00,UPI,Successful,iOS,Urban
2864,USER_07783,17/03/2024,March,21:03:00,Food Delivery,Uber Eats,5443.86,21.60,57.04,936.00,Debit Card,Successful,iOS,Urban
2865,USER_06971,17/03/2024,March,22:15:00,Movie Ticket,SPI Cinemas,6919.06,10.23,65.83,382.00,Bank Transfer,Successful,Android,Rural
2866,USER_05793,17/03/2024,March,23:04:00,Taxi Fare,Uber,2568.51,27.16,77.50,58.00,Credit Card,Successful,Android,Urban
2867,USER_00728,17/03/2024,March,23:19:00,Electricity Bill,CESC,6690.47,29.89,35.99,107.00,UPI,Successful,iOS,Urban
2868,USER_07060,18/03/2024,March,00:20:00,Water Bill,Hyderabad Water Board,9447.65,8.99,61.61,775.00,UPI,Successful,Android,Urban
2869,USER_00963,18/03/2024,March,00:25:00,Taxi Fare,Ola,7849.30,22.72,68.89,490.00,Bank Transfer,Successful,Android,Urban
2870,USER_04299,18/03/2024,March,02:17:00,Online Shopping,Nykaa,1951.27,40.98,45.69,566.00,Credit Card,Successful,Web,Urban
2871,USER_05245,18/03/2024,March,02:55:00,Education Fee,Unacademy,4429.35,47.36,51.83,703.00,Bank Transfer,Successful,Android,Urban
2872,USER_05448,18/03/2024,March,06:18:00,Loan Repayment,HDFC Bank,3953.88,29.55,29.90,703.00,Bank Transfer,Successful,Android,Urban
2873,USER_03300,18/03/2024,March,07:39:00,Rent Payment,NoBroker,2134.65,23.40,52.91,463.00,Wallet Balance,Pending,iOS,Urban
2874,USER_09606,18/03/2024,March,11:23:00,Loan Repayment,Bajaj Finserv,5062.78,36.34,88.88,180.00,Debit Card,Successful,Android,Urban
2875,USER_06525,18/03/2024,March,12:41:00,Flight Booking,Ixigo,2721.19,14.72,94.93,106.00,Bank Transfer,Successful,Android,Urban
2876,USER_02037,18/03/2024,March,14:03:00,Insurance Premium,ICICI Prudential,4336.61,12.56,68.66,441.00,Debit Card,Successful,iOS,Urban
2877,USER_06075,18/03/2024,March,16:08:00,Streaming Service,Hotstar,8065.85,35.26,31.66,891.00,Debit Card,Successful,Android,Rural
2878,USER_01175,18/03/2024,March,17:41:00,Mobile Recharge,BSNL,6534.31,1.32,89.53,810.00,Bank Transfer,Successful,Web,Urban
2879,USER_07945,18/03/2024,March,19:05:00,Food Delivery,Uber Eats,8551.56,43.46,87.01,20.00,Credit Card,Successful,Android,Suburban
2880,USER_04704,18/03/2024,March,20:01:00,Taxi Fare,Jugnoo,4507.56,40.51,15.34,703.00,Credit Card,Failed,iOS,Urban
2881,USER_06971,18/03/2024,March,20:10:00,Water Bill,Mumbai Water,3572.16,49.13,32.66,662.00,Bank Transfer,Successful,Android,Urban
2882,USER_01983,18/03/2024,March,22:48:00,Insurance Premium,LIC,8402.19,2.05,34.23,215.00,UPI,Successful,iOS,Suburban
2883,USER_06492,19/03/2024,March,02:28:00,Taxi Fare,Meru,7836.39,40.81,91.24,935.00,Credit Card,Successful,iOS,Urban
2884,USER_04863,19/03/2024,March,04:54:00,Water Bill,Mumbai Water,761.73,38.34,2.24,80.00,Debit Card,Successful,iOS,Urban
2885,USER_05997,19/03/2024,March,05:53:00,Rent Payment,Housing.com,2101.19,20.66,73.83,561.00,Debit Card,Successful,iOS,Urban
2886,USER_05016,19/03/2024,March,07:29:00,Education Fee,Unacademy,9362.55,38.23,82.51,63.00,UPI,Successful,Android,Urban
2887,USER_02370,19/03/2024,March,08:54:00,Internet Bill,Hathway,3174.88,31.51,59.39,971.00,Debit Card,Successful,Android,Rural
2888,USER_00462,19/03/2024,March,09:35:00,Movie Ticket,PVR Cinemas,5053.73,14.48,13.47,935.00,Bank Transfer,Successful,iOS,Urban
2889,USER_00976,19/03/2024,March,09:59:00,Internet Bill,Hathway,6381.43,20.50,7.74,107.00,Wallet Balance,Successful,Android,Suburban
2890,USER_05137,19/03/2024,March,10:26:00,Rent Payment,Housing.com,9202.72,43.23,23.92,692.00,Wallet Balance,Successful,Android,Urban
2891,USER_00605,19/03/2024,March,13:31:00,Insurance Premium,LIC,7766.89,21.52,88.52,262.00,Wallet Balance,Successful,Android,Urban
2892,USER_00659,19/03/2024,March,16:12:00,Rent Payment,NoBroker,8725.60,2.67,47.94,995.00,Wallet Balance,Successful,Android,Urban
2893,USER_09555,19/03/2024,March,19:17:00,Movie Ticket,Carnival Cinemas,559.27,3.98,60.86,855.00,Debit Card,Successful,Android,Urban
2894,USER_04842,19/03/2024,March,19:24:00,Electricity Bill,Tata Power,3492.19,5.43,99.04,939.00,Debit Card,Successful,Android,Urban
